FIPS,State,County,MedHHInc,PerCapitaInc,PovertyUnder18Pct,PovertyAllAgesPct,Deep_Pov_All,Deep_Pov_Children,PovertyUnder18Num,PovertyAllAgesNum,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
1017,AL,Chambers,39917,22827,30.7,18.7,6.650838493,10.50475494,2103,6181,-1.03,-2.544,33254,-0.999,-1.544,0.475,-6.47,-4.84,-1.17,0.664460912,57.36,22.51,16.68,58.14,38.6,0.49,0.17,1.57,1.13,-10.03,-4.8,144.12,16.33,91.43,84.21,19893,13206,166,57,536,385,1.389463726,0.088689174,0.245373381,0.569695176,18.6004074,38.44848073,21.15515193,8.563911051,13.23204889,2.46,15.99585676,12.83663806,67.7641314,470,33826,0.079820257,4985,9060,4383,23564,3118,13516,0.957843079,2018,30,77,1735,9159,2162,13516,0.245373381,83,0.017737835,6,27,324,83,596.53,5706,34215,7703,243,-428,-1771.5,34104,34139,34122,33977,34033,162,-527,33996,33745,33707,-341,33600,34169,2.9,3.8,4.1,5.4,6,6.7,14.9,6.5,21.76,3.46,5.65,-13.24,1.386446639,0.148789395,4.511023942,28.7772217,12.78912485,3.584471798,1.88692006,3.631813878,39.26011092,4.024076829,14786,12,15200,13380,15140,2200,15012,1820,12554,14754,2873,11777,14650,14.4,9.9,12848,19.6,2164,905,462,15748,591,14775,15366,621,14639,15260,818,14225,15043,15275,14097,13646,1026,14276,15302,8,1217,15286,14058,1005,14469,15474,1494,15002,6,5,6,5,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0,0,0,1,1,1,0
1019,AL,Cherokee,42132,23356,24.7,16.3,5.588016156,6.461538462,1215,4180,0.7,0.897,26196,4.634,-3.736,0,8.34,3.53,-1.03,0.731067233,46.94,21.42,17.9,92.07,4.64,0.19,0.47,1.23,1.49,7.96,-9.12,53.13,64.86,56.86,95.45,23929,1206,49,122,320,387,0.792944726,0.061888369,0.274629637,0.744861399,19.77186312,38.32806726,21.42665881,7.583141434,12.89026937,2.41,9.607769187,12.03092589,78.95530832,205,25853,0,4001,7157,3692,18673,2407,10606,0.162456968,1416,16,79,1276,8374,1019,10606,0.371330213,96,0,0,0,42,71,553.7,4651,25989,5566,175.5,-246.5,847.5,25958,26017,25963,25895,25989,0,-970,25732,25768,25805,1203,26014,25979,2.9,3.5,4.1,5,5.4,5.8,10.6,4.2,9.97,-0.09,-1.9,-10.79,3.335033146,0,7.261601224,26.27231005,11.91228965,7.383987761,1.03008669,1.835798062,34.80877104,6.160122387,9805,9.7,11476,10364,11268,1219,11996,1112,10245,11464,1374,10384,11758,5.7,8,11308,11.7,688,609,338,11604,412,11276,11688,463,10922,11385,574,10808,11382,11403,10570,10363,661,10725,11386,6.6,754,11266,10649,500,11484,11984,905,11179,6,6,8,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,1,0,1,1,1,0,0
1021,AL,Chilton,47547,24611,23.3,17.3,7.572815534,7.040201981,2401,7542,0.6,1.775,44428,0.568,1.207,0.545,10.23,6.05,3.02,1.377296539,62.99,25.11,13.57,81.1,9.56,0.29,0.31,7.84,1.16,4.42,0.97,92.31,20.72,196.88,84,35395,4171,125,134,3420,506,4.484407011,0.421124516,3.314363761,1.88645454,17.79612661,44.05397241,16.97378579,7.015070654,14.16104454,2.6,14.00513402,12.82908483,74.84926273,1970,43930,0.006829046,5057,13125,5302,29793,4219,16751,0.298201684,2090,185,316,2149,12538,2346,16751,3.758251764,1651,0,0,3,131,1456,692.85,5921,43643,10960,549.5,1205,2414,43582,43628,43653,43760,43689,238,527,43700,43866,44120,248,44163,43632,2.7,3.6,4.1,5.5,5.6,6.3,10.3,3.4,10.4,1.88,1.12,-8.41,1.822857143,0.88,15.44,13.90285714,15.97142857,6.468571429,0.708571429,5.662857143,34.21714286,4.925714286,17500,9.1,19539,17753,19383,1998,19610,1786,17464,19462,2070,17375,19445,5.1,7.2,18618,10.6,992,1081,538,19818,700,18924,19624,786,18547,19333,1053,18213,19266,19359,18090,17982,1197,17899,19096,6.6,1269,19280,18090,670,19067,19737,1401,19171,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
1023,AL,Choctaw,39907,22182,32.1,22.1,8.862135922,19.52887538,813,2806,-1.901,-9.098,12589,-6.463,-2.636,-0.123,-12.96,-12.42,-0.04,1.001574803,15.17,22.66,18.18,55.56,43.22,0.09,0.13,0.53,0.42,-11.74,-14.24,100,-25,-31.78,-13.43,7700,5990,12,18,73,58,0.497131931,0,0.022944551,0,18.58838491,38.21534549,19.33022467,10.88384909,12.98219585,2.41,18.09345794,13.58878505,79.68224299,65,13075,0,1824,3606,1754,9436,1225,5350,0.13001912,1027,0,0,727,4263,968,5350,0.137667304,18,0,0,0,17,3,913.5,2519,13859,3141,159,-6.5,-1972,13563,13397,13849,13317,13609,-17,-365,13231,13045,12925,-895,12833,13858,4.7,5.4,6.3,8.5,9.1,9,13.3,5.9,5.6,-0.91,-8.68,-13.52,8.630393996,3.306754221,7.082551595,17.07317073,15.71294559,4.620075047,1.313320826,2.204502814,35.83489681,4.221388368,4264,13.1,4764,4138,4791,644,5069,626,4216,4860,692,4442,5134,8.3,10.3,4646,13.5,423,398,218,4670,256,4493,4749,279,4145,4424,368,3976,4344,4703,3988,4297,405,4089,4494,9.2,433,4452,4270,308,4875,5183,494,4386,9,10,9,10,0,1,0,3,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,3,1,0,0,1,1,0,1,1,0,0,1,0
1025,AL,Clarke,40741,21111,31.7,22.8,13.58344114,17.51230594,1625,5381,-1.238,-8.321,23622,-7.56,-0.761,-0.07,-7.3,-8.65,1.96,0.161759948,20.86,24.73,16.16,53.97,43.67,0.29,0.37,1.05,0.68,-10.16,-5.35,64.44,57.38,50.56,29.41,13943,11280,74,96,271,176,0.38135072,0.077910362,0.032804363,0.245779013,18.82039123,43.69887374,17.13692946,7.788974511,12.55483106,2.57,11.92562513,12.36375294,67.47168198,93,24387,0.049206544,2891,7372,3175,16870,2118,9358,0.217328905,1314,19,23,1157,6314,1116,9358,0.036904908,9,0,0,12,53,8,1238.46,4174,25833,6389,45,544.5,-2405,25155,25123,25766,24864,25587,-18,-196,24698,24340,24063,-1948,23918,25833,5.8,7.4,8.5,10.8,11.7,12.2,19.9,6.1,-2.45,0.35,-26.81,-24.97,3.975415196,0.549234994,7.676212894,24.02249248,13.84856807,6.473126716,0.876160586,4.13233948,34.57565058,3.870799006,7647,18.8,8843,7181,8374,1808,10351,1662,7300,9108,1717,8664,10381,9,15,9419,16.5,932,938,436,7557,563,7096,7659,658,7107,7765,864,7121,7985,8285,7068,7116,993,7162,8155,13.8,1140,7121,7145,628,9730,10358,1258,8006,7,11,7,11,0,1,0,3,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,1,1,0,0,1,0
1027,AL,Clay,39201,23147,25.8,17.6,5.874233129,9.044306115,684,2285,-0.444,-4.77,13235,-2.151,-2.619,-0.065,-2.26,-3.67,-1.38,0.483769193,23.07,22.57,17.58,80.29,14.7,0.17,0.39,2.86,1.69,-3.7,-7.71,91.67,25,57.71,109.82,11186,2048,23,55,399,235,1.95096427,0.156974137,1.016594409,0.477463713,24.50188476,36.25201939,19.46149704,9.617662897,10.16693592,2.51,14.64858671,12.89152024,72.36440031,261,13378,0,1807,3366,2275,9285,944,5236,0.13454926,893,21,25,675,3789,767,5236,1.629541038,218,0.029899836,4,0,18,136,603.96,2449,13932,3144,69,-197.5,-523,13434,13404,13898,13441,13687,-9,-364,13415,13393,13350,-299,13294,13930,3,3.8,4.3,5.9,6.1,7.1,14.5,5.5,18.24,2.32,2.48,-13.33,3.446409239,0.144352219,4.691447131,32.91230603,12.79321545,4.853843378,1.461566222,3.08552869,32.24467701,4.366654637,5542,11.8,5598,4935,5413,846,5733,663,5005,5851,940,4703,5643,7.9,9.4,5279,16.7,454,340,183,6101,226,5784,6010,252,5567,5819,334,5314,5648,5393,5219,4905,394,5117,5511,8.3,450,5918,4943,338,5775,6113,508,5559,9,10,9,10,0,1,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1,1,0,0,1,0,0,0,0
1029,AL,Cleburne,46495,21989,22.9,16,4.754758169,5.067873303,764,2356,-0.666,-0.626,14910,-0.087,-0.54,-0.44,6.01,4.17,0.65,0.864380469,26.73,23.72,15.77,93.21,3.3,0.15,0.33,2.05,1.07,5.45,-5.18,21.05,21.95,55.05,46.79,13956,494,23,50,307,160,1.506225733,0.153969742,1.030927835,0.331819769,22.63283868,39.58831977,19.42556247,4.681665869,13.67161321,2.58,9.081383165,14.47782047,75.65490744,225,14938,0.160664078,2029,4135,2364,10445,1428,5726,0.02008301,489,23,19,829,4332,520,5726,1.138037221,170,0.026777346,4,24,3,154,560.1,2361,14972,3551,122.5,91.5,591,14889,14976,15004,15026,14928,-66,-81,14914,14848,14899,-13,15010,14972,3.2,4.2,4.5,6,6,6.6,10,3.7,3.57,1.28,-9.97,-13.08,4.726368159,0.017768301,12.57995736,19.36744847,15.68941009,6.467661692,0.319829424,2.825159915,32.37384506,5.632551528,5628,9.7,5939,5365,5838,604,6557,574,5429,6033,663,5851,6514,5.1,8.2,6225,10.2,332,342,183,5806,243,5552,5795,258,5489,5747,346,5464,5810,5830,5346,5358,386,5467,5853,7.7,447,5623,5383,237,6246,6483,480,5688,8,4,8,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,1,1,0,0
1031,AL,Coffee,55122,27577,21.9,13.8,6.409647143,11.70212766,2640,7053,0.755,4.25,52342,2.235,2.016,1.562,14.52,10.39,3.1,0.733134465,73.56,24.19,14.44,72.34,16.53,1.26,1.21,6.37,2.5,9.59,3.86,53.79,55.96,168.81,70.82,36134,8257,629,602,3180,1247,3.58758384,0.818905007,1.060676961,1.475567234,13.84337764,27.85002291,23.25561412,11.63496792,23.41601742,2.56,13.19925211,10.98590126,64.79357219,1840,51288,0,8119,9723,4833,34912,8175,19789,0.990485104,4062,420,292,2174,12822,2612,19789,1.651458431,847,0.062392762,32,0,508,544,678.97,7210,49948,12084,319.5,1350,4527,51141,50681,50208,50657,50444,784,1012,50963,51202,51853,1122,51950,49955,2.9,3.9,4.4,5.8,6,6.6,8.6,3.8,7.83,2.9,2.49,-4.95,3.222094361,0.455696203,5.721518987,11.59493671,13.12313003,8.313003452,1.201380898,3.963176064,42.46260069,9.942462601,21725,8.1,20749,19059,20612,1817,20911,1690,19271,21088,1824,19612,21436,4.8,7,19897,8.5,1014,1209,623,21402,814,20193,21007,920,20049,20969,1210,19474,20684,20516,19100,19159,1344,18884,20228,6.9,1411,20779,19105,802,20275,21077,1453,20309,4,5,6,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,1,0,0
1033,AL,Colbert,49055,24918,21,13.8,5.715767443,8.906073508,2345,7459,0.431,1.315,55241,2.914,-1.599,0.781,-1.01,0.28,-0.38,0.4018401,91.84,22.11,17.39,79.62,15.99,0.41,0.48,2.01,1.55,-2.55,-4.33,76.38,34.36,76.86,73.51,43334,8702,224,262,1093,845,1.660702817,0.137627305,0.570694559,0.311940915,15.57016409,36.04482634,22.28635023,7.370981935,18.72767742,2.48,12.51433552,12.44552502,72.70516996,905,54495,0.064226076,8611,13927,6016,38638,7236,21799,0.434902285,2848,75,68,2713,15849,2728,21799,0.981741444,535,0,0,35,237,311,592.62,9463,54428,12034,221,-210,152,54570,54529,54524,54462,54539,426,-872,54417,54497,54695,1589,55004,54428,3.7,4.5,5.2,6.9,7.9,8.3,11.5,4.6,6.1,1.26,-6.01,-11.41,1.002852558,0.111428062,7.871278303,19.43305402,15.15867356,5.838830451,1.20342307,4.907291852,40.48850062,3.984667499,22436,10.2,24386,21905,24026,2775,25160,2481,21453,24228,2953,22461,25414,6.5,8.8,23523,11.6,1637,1871,885,23646,1063,22478,23541,1213,22130,23343,1630,21918,23548,23896,21776,21922,1993,22034,24027,8.2,1959,22761,21937,1170,24216,25386,2104,23647,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
1035,AL,Conecuh,32613,17542,40.1,24.4,9.51457879,18.84510339,1005,2979,-1.83,-8.832,12067,-6.392,-2.44,0.053,-6.11,-8.24,-0.09,0.249376559,15.56,23,17.86,51.13,46.28,0.13,0.33,1.22,1,-12.84,0.51,6.25,62.96,57.84,57.14,6764,6122,17,44,161,132,0.711203452,0.175803101,0.1278568,0.087450809,19.24728752,48.76808318,13.08770344,8.171338156,10.7255877,2.73,20.15741146,16.39702667,76.60690861,89,12514,0,1158,4315,1703,8848,949,4574,0.191785201,723,22,4,750,3504,922,4574,0.271695701,34,0.07191945,9,0,24,16,850.16,2362,13228,3042,35,-12.5,-1157,13046,12912,13236,12677,13195,7,-323,12678,12500,12431,-846,12292,13236,4,5.1,6.1,8.4,9.2,10.3,17.2,6.4,5.37,1.68,-6.31,-11.08,5.652620761,1.490236382,5.62692703,17.31757451,18.83350462,8.119218911,2.80061665,4.727646454,28.10894142,7.322713258,3892,15.2,4785,4057,4635,860,4878,728,4131,4991,978,3930,4908,9.4,11.9,4421,19.9,457,432,180,4533,231,4281,4512,275,4230,4505,383,4184,4567,4695,4258,4082,487,4229,4716,10.7,504,4353,4191,319,4646,4965,553,4690,7,11,9,11,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,2,2,0,1,0,1,6,1,0,0,0,1,0,1,1,1,0,1,0
1037,AL,Coosa,42423,22963,30.1,18.9,4.822043628,8.982035928,526,1973,0.188,-9.482,10663,-6.053,-3.43,0.645,-5.43,-11.14,-1.91,-0.029550827,17.73,20.54,17.07,65.9,30.82,0.12,0.35,1.99,0.89,-1.78,-14.25,180,2.56,45.57,-3.74,7604,3556,14,40,230,103,0.469829572,0.018424689,0,0.170606873,20.35236938,38.61482382,22.84325638,6.609963548,11.57958688,2.55,12.77114307,16.13453571,81.98878869,51,10855,0,1880,3178,1675,8230,953,4103,0,544,2,7,662,3364,524,4103,0,0,0.442192538,48,0,0,0,650.93,1970,11539,2370,-3.5,-226,-1319,11346,11254,11780,11037,11486,76,-404,10934,10819,10724,-713,10643,11756,3,4.1,4.7,6,6.7,8.8,15.4,5.8,12.12,3.96,-0.02,-10.83,0.559610706,0.729927007,8.710462287,20.1703163,11.09489051,10.72992701,1.167883212,4.817518248,37.51824818,4.501216545,4110,12.5,4477,3918,4445,717,4659,559,3937,4654,737,3856,4593,8.3,9.4,4274,16,385,296,135,4549,180,4246,4426,205,4191,4396,262,4137,4399,4452,4138,4029,393,4074,4467,9.2,408,4414,4044,271,4415,4686,416,4434,8,3,8,7,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,1,0,0
1039,AL,Covington,40203,23071,29.5,19.9,7.893729842,13.20115447,2341,7239,0.26,-2.01,37049,-0.116,-1.894,-0.071,0.36,0.13,-1.31,0.495814896,36.65,22.57,18.37,84.08,12.41,0.39,0.52,1.28,1.38,-1.54,1.45,131.25,8.89,65.41,124.03,31751,4685,148,196,483,522,0.744290648,0.307890016,0.096382962,0.26652452,17.13442772,35.43384522,22.39579393,10.08775248,14.94818065,2.44,13.63939232,14.61220682,74.0271855,278,37351,0,5921,9368,4530,26438,3952,15008,0.219538968,2667,115,40,2193,11110,2047,15008,0.174024792,65,0.042836872,16,0,82,36,1030.46,6939,37765,8523,186,-490,49,37805,37814,37809,37760,38020,-27,-716,37556,37382,37062,-44,36953,37762,3.4,4.5,5.2,6.7,7.1,7.8,10.3,3.9,2.7,1.16,-7.86,-10.29,3.530438284,2.912947178,6.946774951,14.24256662,14.29626149,9.80602725,0.624202967,3.456607826,38.39855024,5.785623196,14899,9.8,16367,14764,16345,1696,16800,1603,14721,16417,1807,14912,16719,5.9,8.4,15803,10.8,997,1105,534,15653,707,14945,15652,821,14958,15779,1047,14509,15556,16066,14382,14978,1237,14674,15911,8.1,1298,15119,14768,661,16409,17070,1367,15487,6,6,7,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,1,1,0
1041,AL,Crenshaw,39057,23353,30.8,19.5,6.449015445,11.1906311,957,2661,-0.383,-0.699,13772,1.125,-1.824,0.317,1.76,1.92,-0.26,0.018258837,22.84,23.79,15.89,72.06,23.31,1.36,0.4,1.47,1.45,-0.22,-3.8,1160,9.8,134.48,112.63,10020,3241,189,56,204,202,1.947349441,0.014424811,0.95924991,1.174129353,21.6124031,38.79069767,17.30232558,6.739018088,15.55555556,2.73,16.27860697,14.96517413,73.81094527,270,13865,0,1674,3753,2091,9675,1505,5025,0.86548864,652,2,59,752,3709,818,5025,1.06743599,148,0,0,0,120,133,608.84,2210,13906,3308,2.5,-35,263,13915,13847,13869,13851,13894,44,-253,13850,13916,13858,156,13825,13893,2.8,4,4.5,5.8,6,6.9,10.2,4.3,11.46,2.93,0.46,-9.87,4.953670706,0.534568781,6.895937277,17.64076978,14.68282252,5.702066999,2.156094084,4.187455453,35.72701354,7.519600855,5612,9.9,6432,5798,6251,639,6464,634,5646,6285,671,5768,6439,5.6,8.3,6105,10.4,359,381,183,6476,255,6114,6369,291,6138,6429,379,6101,6480,6311,5986,5732,436,5862,6298,7.7,483,6293,5828,282,6264,6546,519,6367,8,6,8,6,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
1043,AL,Cullman,45796,22980,19.7,14.5,7.305964254,8.71637539,3604,11925,0.42,4.117,83768,4.159,-0.042,0.403,3.77,5.02,1.27,1.377254011,109.42,23.18,15.93,92.74,1.02,0.42,0.49,4.3,1.11,0.85,13.09,149.26,43.32,104.62,11.82,74568,821,339,397,3454,889,2.411526733,0.295214608,1.384957419,0.501138952,18.18674404,35.62539327,21.96042788,10.47857093,13.74886387,2.64,10.20175724,12.88968435,74.58184185,1985,82313,0,12564,20382,10405,57212,7866,30730,0.394834352,5995,243,154,3961,22919,3135,30730,1.668023277,1373,0.025512374,21,0,325,1140,734.84,12810,80406,18641,1067,984.5,3886.5,80279,80690,80456,81068,80410,324,-34,81761,82450,82867,3346,83418,80406,2.6,3.2,3.7,5,5.3,6.1,10.4,3.4,16.91,2.09,-1.05,-15.36,2.142229494,0.269672454,10.09605187,17.18025634,16.99239463,5.769172499,0.957488713,3.896615459,39.42065873,3.275459807,33003,9.5,35669,32279,35568,3757,39096,3390,32202,35959,3952,34585,38537,4.9,7.7,37188,10.3,1908,1915,998,38646,1234,36879,38113,1420,36556,37976,1885,36179,38064,35783,34541,32835,2181,33738,35919,6.7,2381,37648,33402,1320,38047,39367,2733,36456,4,3,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
1045,AL,Dale,45309,23837,24.4,16.2,8.565637146,12.67307523,2698,7743,0.059,-2.425,49172,-5.251,2.826,1.302,2.28,-7.9,6.04,0.129264718,89.55,24.83,13.45,71.05,19,1.05,0.67,5.61,2.99,-0.18,-3.6,1.74,18.25,71.8,42.79,35705,9546,527,337,2821,1505,3.323520455,0.663891991,1.134910161,1.098018211,14.17530406,32.72422263,26.12186208,9.933497094,17.04511413,2.57,14.99732191,10.83556508,60.1981789,1637,49255,0,8720,10924,4732,33382,5690,18670,0.927824586,3316,327,205,2023,11239,2800,18670,1.646533347,811,0.040605015,20,0,457,559,561.15,6759,50251,12477,63.5,2966,-3881,50289,49771,50394,49414,50122,656,1424,49365,49362,49342,-2646,49143,50251,3.1,4.1,4.5,5.8,6.4,7.1,8.8,4,-0.21,3.39,3.25,3.47,1.531206657,0.549237171,5.686546463,11.50624133,18.83495146,10.20249653,0.760055479,3.47850208,38.84049931,8.610263523,18025,8.3,22017,20188,21370,1948,19832,1829,20124,22072,1933,18100,20033,5.4,7.4,18760,9.6,1072,1263,642,20724,833,19424,20257,894,19120,20014,1155,18888,20043,20750,18612,19781,1438,18878,20316,7.4,1530,20082,19220,800,19450,20250,1589,19875,4,5,4,5,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0
1047,AL,Dallas,34035,18910,48,31.4,14.60120831,25.57847346,4295,11841,-2.867,-15.182,37196,-14.655,-0.527,0.014,-5.49,-13.22,3,0.072513962,44.77,26.46,14.07,28.93,69.18,0.33,0.18,0.71,0.68,-22.79,3.81,-8.28,65.96,6.55,17.25,12676,30314,144,78,309,299,1.319043693,0.157385895,0.312273602,0.030607248,19.30451128,35.21804511,20.09774436,10.26315789,15.11654135,2.41,24.61434868,12.87952987,59.78819785,528,40029,0.08493842,5346,9368,5135,26600,4021,16336,0.46216493,2730,63,5,2104,9767,4021,16336,0.44217942,177,0.137400385,55,34,185,125,978.69,6165,43820,11595,33.5,1386.5,-6109.5,42789,41976,43854,41554,43251,6,-231,40936,40080,39238,-6427,38294,43813,5.5,6.4,7.5,9.2,9.6,11.2,16.9,8.3,-6.09,-0.17,-2.49,3.84,1.580972368,0.300804477,5.155648828,26.14900315,11.85029731,4.777894369,0.61559986,3.434767401,39.86009094,6.274921301,14295,15.1,17514,14866,16746,3002,15473,2648,14806,17808,3352,12516,15868,11.1,12.9,13758,21.1,1715,1495,807,14711,953,13927,14880,1128,13956,15084,1421,14059,15480,16293,14122,14583,1799,14204,16003,12.2,1992,13904,14301,1296,14259,15555,2163,15617,4,5,4,5,0,1,1,3,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,1,0,0,1,1,0
