geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
05000US51710,"Norfolk city, Virginia",2015,40.417858,2.1479781,,,,,26.606337,9.2574024,66.26123,3.1399355,27.558479,6.1640072,41.576981,2.3560824,,,20.847992,2.3063121,56.215412,3.5612493,72.214943,21.283331,51.960361,12.876102,42.041077,15.319679,20.538034,2.163753
05000US51710,"Norfolk city, Virginia",2016,39.769703,2.0432451,,,,,13.900796,9.1506996,64.485939,3.6283367,23.422562,6.8612776,40.882374,2.194519,,,21.747253,2.2491498,54.910313,3.4010763,,,,,33.091568,20.70348,21.956343,2.1327813
05000US51710,"Norfolk city, Virginia",2017,36.868427,1.7725878,,,,,15.266771,6.8216233,57.993103,3.3137739,34.219475,9.3743439,37.050156,1.9928545,,,21.530722,2.2269275,50.877125,2.920059,32.482597,13.93867,37.373428,9.0009422,42.866451,10.636665,21.354084,2.1502879
05000US51740,"Portsmouth city, Virginia",2009,44.291573,3.4916968,,,,,,,59.280384,4.4843292,,,,,,,27.193481,5.3743353,56.474483,6.3284779,,,,,,,26.100401,5.1398578
05000US51740,"Portsmouth city, Virginia",2010,40.38945,3.5639665,,,,,,,60.028774,6.0608387,,,,,,,17.14942,2.5140333,57.680016,5.1838117,,,,,,,17.204302,2.5787587
05000US51740,"Portsmouth city, Virginia",2011,41.718388,2.7936151,,,,,,,56.254673,4.2983503,,,,,,,26.129511,3.6450346,53.338249,4.6274123,,,,,49.877148,15.801057,26.200155,3.4837797
05000US51740,"Portsmouth city, Virginia",2012,48.049809,2.8637509,,,,,,,65.067406,4.1182656,,,,,,,27.475443,3.703671,64.325127,4.3480806,,,,,,,28.015085,3.8031011
05000US51740,"Portsmouth city, Virginia",2013,45.394623,2.8810842,,,,,,,58.493984,3.3337162,,,,,,,31.495676,4.8494592,56.244247,5.4517746,,,,,,,31.80212,4.7045007
05000US51740,"Portsmouth city, Virginia",2014,40.787834,2.629215,,,,,,,55.314976,4.3449736,,,,,,,22.866133,3.2690272,53.940117,4.2653418,,,,,,,23.281296,3.1215026
05000US51740,"Portsmouth city, Virginia",2015,41.263329,2.9673429,,,,,,,54.393612,4.3980818,,,,,,,27.461979,4.0994754,51.99128,5.4259224,,,,,,,27.645948,4.0920024
05000US51740,"Portsmouth city, Virginia",2016,45.77393,3.9942696,,,,,,,57.169086,5.9194746,,,,,,,27.951977,4.6863461,57.512474,6.5739827,,,,,58.039814,15.285116,27.166647,4.5651355
05000US51740,"Portsmouth city, Virginia",2017,34.706837,2.7704694,,,,,,,44.574898,3.9685149,24.442539,16.69441,35.331905,3.0581746,,,26.45466,4.0998254,40.862988,5.2581758,,,,,,,25.549364,3.9462388
05000US51760,"Richmond city, Virginia",2009,46.191814,2.2619343,,,,,0,47.538986,66.324959,2.9085584,61.039757,13.985936,45.550804,2.472748,,,19.249893,2.9529946,65.097343,2.4426191,,,,,,,23.086567,2.9685092
05000US51760,"Richmond city, Virginia",2010,49.120182,2.6350224,,,,,32.330826,48.157223,68.637939,3.0799844,49.048397,11.602183,49.123825,2.8304484,,,23.993839,3.6251497,65.332932,3.2049482,,,,,,,25.923889,3.6410186
05000US51760,"Richmond city, Virginia",2011,51.426296,2.4206545,,,,,41.06776,19.243053,71.475281,3.0884602,63.676472,14.990944,50.770969,2.7010837,,,17.695814,2.7740352,70.431198,2.8208315,,,,,92.272026,13.69036,22.536192,3.1491632
05000US51760,"Richmond city, Virginia",2012,47.659454,2.3641148,,,,,40.620155,15.3973,67.866623,3.1712666,58.425278,10.323653,47.075779,2.5940447,,,16.710728,3.4149237,65.892044,2.8908226,,,,,67.773277,14.970621,18.688055,3.3071139
05000US51760,"Richmond city, Virginia",2013,51.556248,2.1812959,,,,,13.725491,40.901501,72.867218,3.1355963,46.449841,9.615799,51.838089,2.3482239,,,22.492601,3.100255,68.213341,2.4158888,,,,,41.534389,12.935007,25.289139,2.7379375
05000US51760,"Richmond city, Virginia",2014,49.149872,2.2755525,,,,,9.5441599,19.498867,70.304092,3.5398812,59.202309,12.195714,48.606529,2.5144231,,,23.369404,2.7591903,67.226997,2.9696622,,,,,65.169899,17.669107,26.327288,2.9104586
05000US51760,"Richmond city, Virginia",2015,45.259239,2.2937763,,,,,33.024693,24.953157,67.949188,3.4189343,61.59351,12.237046,44.363323,2.5431941,,,17.669195,2.6977885,65.395012,2.6332033,,,,,52.296097,12.991529,21.605072,2.8244455
05000US51760,"Richmond city, Virginia",2016,47.746334,2.7520218,,,,,13.646533,28.768135,70.107811,4.2268438,56.891769,10.387239,47.216339,3.0007608,,,16.863428,2.7719636,69.009628,3.369585,,,,,78.951149,16.086956,21.114836,2.8901083
05000US51760,"Richmond city, Virginia",2017,42.574383,2.6154172,,,,,21.490469,14.573633,67.738945,3.5379543,46.337311,9.6638556,42.402287,2.7779801,,,14.267792,3.1538911,64.412674,3.3401799,,,,,54.149799,15.342633,17.014565,3.1283638
05000US51770,"Roanoke city, Virginia",2009,45.322353,3.3727903,,,,,,,68.273834,5.1329031,,,,,,,35.942646,4.0225086,65.80761,9.2092438,,,,,,,35.836922,4.0001554
05000US51770,"Roanoke city, Virginia",2010,38.107506,2.9827828,,,,,,,61.05637,4.8606257,62.75,20.90798,37.231018,3.24631,,,28.845913,3.6108327,58.131958,7.7850537,,,,,,,30.217993,3.7400603
05000US51770,"Roanoke city, Virginia",2011,37.69944,3.2076788,,,,,,,64.224617,3.5993509,,,,,,,31.824566,3.9960787,48.816139,10.638402,,,,,,,30.013763,3.6919615
05000US51770,"Roanoke city, Virginia",2012,40.354546,3.132967,,,,,,,67.126968,7.3844471,,,,,,,29.010677,3.2573364,60.923904,7.2493134,,,,,29.629629,14.148985,32.279247,3.7196741
05000US51770,"Roanoke city, Virginia",2013,37.076851,3.3725247,,,,,,,50.541706,6.8594456,,,,,,,30.266703,4.1328006,50.153881,11.223249,,,,,,,32.901947,4.3579674
05000US51770,"Roanoke city, Virginia",2014,40.854874,3.6459491,,,,,,,51.81039,7.0226417,,,,,,,35.464134,4.3578429,49.063068,10.390228,,,,,,,34.948025,4.2942319
05000US51770,"Roanoke city, Virginia",2015,42.609207,3.9150615,,,,,,,72.909698,8.9271326,,,,,,,33.85479,3.8773544,58.350151,10.926489,,,,,,,32.283096,3.7524939
05000US51770,"Roanoke city, Virginia",2016,34.209007,3.5706866,,,,,,,57.618553,7.5230083,,,,,,,24.341179,3.7434049,48.936405,8.5276756,,,,,,,22.81996,3.4911494
05000US51770,"Roanoke city, Virginia",2017,38.308914,3.7536957,,,,,,,54.418354,6.7158961,,,,,,,31.244846,3.809432,51.272179,10.808786,,,,,,,30.960337,3.7985888
05000US51800,"Suffolk city, Virginia",2009,32.082397,3.4094594,,,,,,,51.033951,6.3893547,,,,,,,16.985451,3.4204111,51.396008,7.7892699,,,,,,,16.985451,3.4204111
05000US51800,"Suffolk city, Virginia",2010,28.568989,2.8881691,,,,,,,43.660816,5.3321319,,,,,,,16.880552,2.9316385,43.588993,6.6881528,,,,,,,16.82052,2.9205194
05000US51800,"Suffolk city, Virginia",2011,25.969723,3.7384126,,,,,,,36.87492,6.3950377,,,,,,,18.492033,4.9093485,36.817772,10.951351,,,,,,,18.506844,4.8592706
05000US51800,"Suffolk city, Virginia",2012,28.43112,2.690078,,,,,,,41.232952,4.4872999,,,,,,,19.068169,3.5960476,39.379498,6.7828097,,,,,,,19.349197,3.6074948
05000US51800,"Suffolk city, Virginia",2013,31.598133,2.7494433,,,,,,,53.357887,4.666986,,,,,,,16.716541,2.8145978,48.705208,5.757813,,,,,,,16.712132,2.7877891
05000US51800,"Suffolk city, Virginia",2014,33.81118,2.3232915,,,,,,,54.605122,4.3327236,,,,,,,17.681232,2.8920212,52.030434,4.1633182,,,,,,,17.399788,2.837374
05000US51800,"Suffolk city, Virginia",2015,31.54698,2.6296513,,,,,,,49.79171,5.0229287,,,,,,,17.575102,2.8915401,45.326221,5.3580542,,,,,,,17.231728,2.7425613
05000US51800,"Suffolk city, Virginia",2016,30.204014,2.6508212,,,,,,,47.903919,5.9431434,,,,,,,19.698208,3.4238722,44.097118,6.8666801,,,,,,,20.290899,3.2384973
05000US51800,"Suffolk city, Virginia",2017,23.359203,2.5079482,,,,,,,39.019188,4.7909403,17.319098,9.2781916,23.581894,2.6163528,,,11.389465,2.4107778,35.741867,4.939642,,,,,,,11.813144,2.3570631
05000US51810,"Virginia Beach city, Virginia",2009,28.265694,1.4494672,,,,,21.683481,5.6049852,45.784824,4.2200918,32.307693,7.6168141,28.045332,1.5883647,,,23.395929,1.6000979,38.644657,5.3877563,,,,,51.222694,12.441265,23.717316,1.6537884
05000US51810,"Virginia Beach city, Virginia",2010,22.796429,1.2519506,,,,,13.850718,4.0447602,36.663223,3.8500376,29.873419,5.200922,22.403568,1.3588217,,,19.095844,1.4125851,31.161728,4.9117455,,,,,37.086376,11.627831,19.724977,1.4133834
05000US51810,"Virginia Beach city, Virginia",2011,25.42173,1.4032592,,,,,16.327126,4.1389394,50.262779,4.088357,33.666122,6.6869125,24.945391,1.5414066,,,19.394547,1.4739181,38.60709,5.0069175,34.423409,10.477043,31.765974,6.8735743,29.864532,8.9825516,19.533937,1.446287
05000US51810,"Virginia Beach city, Virginia",2012,28.348902,1.259169,,,,,29.609617,5.6413441,44.51664,3.0149546,46.392353,5.6885905,27.161329,1.4214509,,,22.193487,1.3537802,40.911442,4.227232,41.570602,16.352268,44.069881,8.6103592,45.366219,10.066199,23.419521,1.4228611
05000US51810,"Virginia Beach city, Virginia",2013,27.872435,1.3919717,,,,,16.640184,4.2413692,49.939716,4.1583648,33.309238,6.0341411,27.521177,1.5378132,,,23.294369,1.5914397,37.369514,5.0934916,41.466858,10.280604,25.03516,7.1597128,20.941673,8.3495169,23.410147,1.5664206
05000US51810,"Virginia Beach city, Virginia",2014,26.540392,1.1808232,,,,,21.851688,5.0532923,43.023308,3.2013383,37.350994,7.9330282,25.87793,1.3556561,,,21.306417,1.4328706,37.133827,4.2845249,70.969994,17.636944,40.969269,9.0118628,25.598856,8.1544313,21.672497,1.4597863
05000US51810,"Virginia Beach city, Virginia",2015,27.201742,1.4968721,,,,,21.667612,4.8027573,52.018906,4.1115394,33.683567,5.1382504,26.697224,1.6705639,,,19.150202,1.4414164,42.315014,4.4931307,27.524429,7.2756505,35.840889,6.3484273,40.930233,9.1190987,20.24872,1.5169215
05000US51810,"Virginia Beach city, Virginia",2016,28.223116,1.291893,,,,,24.339922,5.177886,46.939064,3.9262247,29.117605,6.3762403,28.163702,1.4422957,,,22.956987,1.5062408,38.682919,4.3873658,47.321892,14.912766,40.102329,8.4707861,36.395191,10.179685,22.860327,1.4862617
05000US51810,"Virginia Beach city, Virginia",2017,26.90729,1.3011155,,,,,16.45763,3.3773444,50.51228,4.2901201,34.563801,5.7276936,26.330189,1.4739536,,,20.250681,1.5200366,39.060291,4.2046342,48.742241,11.035607,44.171314,7.5205855,40.252102,10.06979,20.276257,1.4468231
05000US53005,"Benton County, Washington",2009,23.579041,2.1177998,,,,,,,,,42.465256,7.4131975,20.769457,2.7490704,,,21.0665,2.3330674,35.410275,15.322497,,,,,,,22.798361,2.3990071
05000US53005,"Benton County, Washington",2010,20.406393,1.9389477,,,,,24.626865,17.654627,,,21.910524,7.3330998,20.198853,2.4322622,,,19.671259,2.052825,24.150076,15.341462,28.885672,10.648954,,,,,19.274509,1.9635096
05000US53005,"Benton County, Washington",2011,20.807787,2.1541386,,,,,,,,,24.670275,6.1859088,20.218691,2.669414,,,20.227179,2.3255394,23.246075,14.685139,29.588881,8.5555506,,,,,19.894945,2.3199823
05000US53005,"Benton County, Washington",2012,20.918962,1.9904398,,,,,,,,,36.332924,6.6145263,18.28166,2.6273701,,,18.609102,2.2372847,29.996681,12.674207,41.129311,10.693625,37.525406,8.4489737,27.835051,11.183594,19.84959,2.1182823
05000US53005,"Benton County, Washington",2013,25.611601,2.1818056,46.611343,17.186064,,,,,,,49.434551,6.8155088,20.741306,3.0795257,,,20.273632,2.3851824,43.650513,11.005422,53.644859,8.5089588,,,,,20.990402,2.3859522
05000US53005,"Benton County, Washington",2014,23.507647,1.924159,,,,,,,,,29.751501,5.7990403,22.355726,2.5437338,,,20.437817,1.8467,34.584476,10.214708,33.659039,9.0399294,37.27705,8.3012428,49.438202,18.927067,20.69701,1.8634913
05000US53005,"Benton County, Washington",2015,22.247072,2.0554273,,,,,30.263159,12.327428,,,36.34095,5.8163972,19.665625,2.7166257,,,18.678473,1.9729538,34.143978,10.211548,36.556606,7.7471247,37.784134,7.5893612,40.321793,16.809496,20.029728,2.0614767
05000US53005,"Benton County, Washington",2016,22.145832,1.8707769,,,,,30.677656,12.495332,,,36.846626,5.1469965,19.048727,2.5861237,,,17.42522,2.0779219,37.17067,9.0443811,41.804634,6.8406067,,,,,18.971319,2.1345506
05000US53005,"Benton County, Washington",2017,24.92417,2.2533927,,,,,,,71.56134,31.641478,39.484257,6.7025056,22.166594,3.0420656,,,20.668766,2.348511,40.011253,11.792323,22.915859,9.9629087,30.932203,8.7049704,52.44537,17.659203,23.53093,2.2717128
05000US53007,"Chelan County, Washington",2009,15.722754,2.6899438,,,,,,,,,25.266685,9.0393934,13.626933,3.9100857,,,13.970083,2.883909,22.724781,16.667011,,,,,,,15.812799,2.8532174
05000US53007,"Chelan County, Washington",2010,22.348923,3.8824649,,,,,,,,,33.737724,11.934038,19.665102,5.6809845,,,18.818289,3.6244564,35.755814,20.892002,,,,,,,22.699678,4.0939188
05000US53007,"Chelan County, Washington",2011,27.39246,4.2582159,,,,,,,,,41.055115,12.859959,24.389454,6.0214972,,,22.823387,4.1795058,44.698704,22.684225,,,,,,,26.25798,4.3938971
05000US53007,"Chelan County, Washington",2012,18.79727,3.0451746,,,,,,,,,28.04907,8.9332972,16.147556,4.7688375,,,16.301313,2.9971802,26.378286,14.027272,,,,,,,18.413343,3.0572777
05000US53007,"Chelan County, Washington",2013,20.568787,3.4574656,,,,,,,,,42.12994,9.9801064,13.73035,5.9216385,,,13.523054,2.6801202,41.283627,11.059783,,,,,,,19.414879,3.4495955
05000US53007,"Chelan County, Washington",2014,24.052578,3.9519944,,,,,,,,,46.015038,12.458396,17.601589,6.6034646,,,16.795925,3.3661671,45.63546,14.699204,,,,,,,23.249216,4.0473304
05000US53007,"Chelan County, Washington",2015,19.834528,3.3737071,,,,,,,,,32.780434,10.571216,16.674671,5.0567222,,,16.785246,3.5853379,31.91897,19.867683,,,,,,,16.813213,3.445581
05000US53007,"Chelan County, Washington",2016,19.017944,3.5556271,,,,,,,,,20.02907,7.4506745,18.788717,4.6889629,,,18.445667,3.7776384,21.060383,20.854416,,,,,,,18.155914,3.3774197
05000US53007,"Chelan County, Washington",2017,21.795626,3.67454,,,,,,,,,,,,,,,15.858128,2.9220245,37.823936,12.307425,,,,,,,20.362461,4.0202374
05000US53009,"Clallam County, Washington",2009,22.228117,2.4699063,58.670986,16.959356,,,,,,,,,,,,,19.922335,2.4906402,43.365696,23.458567,,,,,,,19.627848,2.4518731
05000US53009,"Clallam County, Washington",2010,19.312746,2.945013,35.512966,8.4796925,,,,,,,,,,,,,16.945004,3.1189809,38.239609,30.255676,,,,,,,18.161808,3.2613297
05000US53009,"Clallam County, Washington",2011,16.344086,2.2599308,40.864086,8.3959188,,,,,,,,,,,,,13.972587,2.3468506,35.60569,21.219507,,,,,,,14.095114,2.284987
05000US53009,"Clallam County, Washington",2012,17.030542,2.1889212,46.941044,9.4914026,,,,,,,,,,,,,15.630528,2.3642085,27.678999,23.356667,,,,,,,15.63984,2.2999613
05000US53009,"Clallam County, Washington",2013,22.847948,2.6885142,58.734177,6.7170129,,,,,,,,,,,,,19.741579,2.896117,53.89151,11.293667,,,,,56.451614,45.417122,19.494291,2.8650043
05000US53009,"Clallam County, Washington",2014,21.959658,2.1312053,56.075947,6.7303805,,,,,,,,,,,,,19.902428,2.3589983,41.666664,22.55265,,,,,,,19.897785,2.3605807
05000US53009,"Clallam County, Washington",2015,21.591415,2.4707747,26.244345,6.8117847,,,,,,,,,,,,,20.533566,2.7622185,26.81638,18.913919,,,,,34.818943,15.375109,20.932814,2.7231245
05000US53009,"Clallam County, Washington",2016,21.641047,3.0923569,45.511482,10.297339,,,,,,,,,,,,,19.50441,3.2131472,41.771461,37.25946,,,,,,,19.821102,3.237833
05000US53009,"Clallam County, Washington",2017,25.302389,2.6818049,66.42411,10.148035,,,,,,,40.340218,18.075459,24.668203,2.9216402,,,22.50935,2.8069007,43.610699,21.627399,,,,,,,23.344055,2.7652798
05000US53011,"Clark County, Washington",2009,21.274046,1.3249084,26.642984,32.633636,,,15.720524,6.2382212,,,30.86179,7.9291916,20.698143,1.4910772,,,20.767439,1.4083279,24.444889,12.862391,,,,,28.536781,8.8785133,20.907772,1.4056804
05000US53011,"Clark County, Washington",2010,21.149349,1.2458011,,,,,25.116917,9.2664766,51.332397,13.759669,31.572309,5.2784472,20.419558,1.3938464,,,19.196165,1.3367733,32.488766,10.740796,56.762512,13.926708,43.221348,7.7139082,32.255283,8.4827633,19.403427,1.2904822
05000US53011,"Clark County, Washington",2011,25.087774,1.4580256,46.098438,17.54825,,,17.747698,5.3533721,50.666664,14.653826,43.382679,7.1817756,23.880583,1.6386591,,,23.346287,1.5227302,34.424053,11.859729,,,,,24.009546,8.9099207,23.982901,1.5293877
05000US53011,"Clark County, Washington",2012,22.592737,1.2723454,58.064514,17.420771,,,17.068607,4.5036149,67.188316,3.9285798,36.049503,6.944284,21.787312,1.4213543,,,20.355736,1.3517799,35.488426,10.699751,,,,,53.130592,11.299248,20.894672,1.4025971
05000US53011,"Clark County, Washington",2013,23.861137,1.3207752,45.422535,16.901663,,,21.148106,5.4840403,43.341602,10.044329,36.720966,5.1242471,23.039076,1.4563831,,,21.979195,1.2985491,34.546654,10.860238,39.141148,7.8404508,45.12381,7.3529282,52.179325,12.878471,22.277626,1.2831889
05000US53011,"Clark County, Washington",2014,22.727076,1.2419422,,,,,22.718447,5.4624667,55.258244,16.327003,33.958046,5.9643087,21.879333,1.4183434,,,20.628408,1.2318188,34.00322,9.8185987,29.477163,8.0949984,35.278305,5.324738,41.722298,6.9639034,21.259394,1.2392195
05000US53011,"Clark County, Washington",2015,24.260746,1.2621332,,,,,21.659243,6.2557802,53.576641,16.654278,43.633984,6.7114754,22.735025,1.4813144,,,21.936134,1.2971728,36.20129,9.6220779,43.706596,11.682395,41.323189,7.9498038,39.06057,10.868276,22.870052,1.2578111
05000US53011,"Clark County, Washington",2016,19.932232,1.2180796,75.352112,20.11993,,,9.9564743,3.798286,31.287727,12.996708,31.589872,6.4863553,19.181997,1.3698158,,,18.90019,1.2556287,25.513321,10.108885,30.840481,8.6751204,30.057526,5.9381075,29.374813,8.1499348,19.461382,1.2432024
05000US53011,"Clark County, Washington",2017,21.20603,1.2553536,,,,,11.666113,4.6976271,51.743881,19.079576,24.915972,3.8479257,20.895468,1.4008404,,,20.794527,1.3210673,23.165258,9.5087528,42.506809,8.8476753,33.992878,6.9066486,29.139482,9.7829628,20.735806,1.3076406
05000US53015,"Cowlitz County, Washington",2009,24.177141,2.7331705,,,,,,,,,,,,,,,22.71979,2.7555785,40.14801,39.325993,,,,,,,23.097059,2.7358685
05000US53015,"Cowlitz County, Washington",2010,24.26725,2.6841276,,,,,,,,,55.30764,10.402719,22.556726,2.9495618,,,20.303696,2.6713407,54.388092,21.909294,,,,,55.038166,24.791191,21.223022,2.6690736
05000US53015,"Cowlitz County, Washington",2011,25.587486,2.7575202,,,,,,,,,55.59351,11.245637,24.232727,2.9779339,,,24.282452,2.98822,35.949867,32.284447,,,,,,,25.422579,2.9148183
05000US53015,"Cowlitz County, Washington",2012,26.231489,2.6657858,40.408165,51.239609,,,,,,,42.915813,11.969844,25.5732,2.8323512,,,23.870968,2.7793436,49.00415,32.073956,,,,,39.4958,18.313593,24.867456,2.6981444
05000US53015,"Cowlitz County, Washington",2013,21.076759,2.6062279,,,,,,,,,41.329479,13.762635,19.915482,2.9062374,,,18.72164,2.5688677,41.830067,26.006382,,,,,,,19.49612,2.5271394
05000US53015,"Cowlitz County, Washington",2014,30.28793,2.8039227,,,,,,,,,53.737217,15.672545,29.046764,3.1200395,,,26.99464,3.0155816,62.655247,21.266924,,,,,,,27.897375,3.0123577
05000US53015,"Cowlitz County, Washington",2015,20.817787,2.5253284,,,,,,,,,30.665854,12.986687,20.177217,2.8375905,,,19.022842,2.6141257,34.228825,26.440611,,,,,,,19.182516,2.6977427
05000US53015,"Cowlitz County, Washington",2016,25.574701,2.6556365,,,,,,,,,,,,,,,25.625908,2.7544432,25.165781,32.529961,,,,,,,25.75848,2.8306868
05000US53015,"Cowlitz County, Washington",2017,29.560068,3.2302241,,,,,,,,,38.21656,17.816786,29.05567,3.5912943,,,29.22192,3.3596396,32.225685,38.558762,,,,,59.125,24.013435,29.749683,3.4348109
05000US53021,"Franklin County, Washington",2009,28.303501,4.1622319,,,,,,,,,40.643658,8.1864147,19.385393,9.5933762,,,18.364216,4.4592323,40.81126,10.224066,46.539829,10.038419,,,,,20.424911,4.3344054
05000US53021,"Franklin County, Washington",2010,30.699072,3.6544211,,,,,,,,,44.76165,6.9994154,19.104445,9.3495617,,,15.125948,3.6891639,45.705196,6.7963071,54.302204,8.7321301,,,,,14.833919,3.3746898
05000US53021,"Franklin County, Washington",2011,30.029202,4.2955441,,,,,,,,,33.333336,8.0163088,27.32901,10.326327,,,24.815487,5.3409004,35.360382,9.9733095,34.896164,9.848361,,,,,26.225021,4.9377952
05000US53021,"Franklin County, Washington",2012,24.517153,2.9591177,,,,,,,,,35.596806,5.7774367,14.859191,7.7463346,,,14.134235,3.7805743,34.296642,6.3799901,30.648331,6.5435843,,,,,22.281078,4.0867548
05000US53021,"Franklin County, Washington",2013,37.488712,4.9545345,,,,,,,,,53.315521,7.8870602,25.186443,11.208691,,,24.513737,5.8729858,52.106632,11.748155,,,,,,,36.629562,5.6564078
05000US53021,"Franklin County, Washington",2014,32.380859,3.8268051,,,,,,,,,49.715328,6.2050862,17.163334,9.4289274,,,16.407223,3.8094065,47.358177,7.647933,53.827297,11.063888,,,,,27.905598,4.347393
05000US53021,"Franklin County, Washington",2015,31.418633,3.1366148,,,,,,,,,46.877426,5.9491653,18.874887,8.0131607,,,16.278395,3.7797039,47.433537,6.5814915,,,,,,,28.714613,3.3671646
05000US53021,"Franklin County, Washington",2016,20.790298,3.0678129,,,,,,,,,27.835604,5.6376362,14.316704,8.0708694,,,14.278171,3.0681355,26.961569,6.4048476,26.037949,8.5697317,,,,,19.180935,2.9865215
05000US53021,"Franklin County, Washington",2017,27.708164,3.8526807,,,,,,,,,39.176796,7.1024709,17.380449,10.116222,,,18.537483,4.1331177,36.637417,8.209343,24.579561,7.4280791,,,,,27.31691,4.8004603
05000US53025,"Grant County, Washington",2009,24.778229,3.3272519,,,,,,,,,27.076975,6.3925066,23.813589,5.4621005,,,23.752012,3.8167515,27.006834,13.258247,32.668713,9.0332184,,,,,22.532055,3.3493233
05000US53025,"Grant County, Washington",2010,26.054457,3.0824649,,,,,,,,,34.96273,7.5462289,21.938133,5.8958535,,,21.171234,3.2575428,35.178688,9.9752741,25.041506,8.7111349,,,,,24.321461,3.4899316
05000US53025,"Grant County, Washington",2011,27.454979,3.0084698,,,,,,,,,36.824234,6.42346,23.056812,5.5008388,,,22.492546,3.6708145,36.289059,9.9747334,35.997082,7.0422053,,,,,23.557457,3.7098348
05000US53025,"Grant County, Washington",2012,24.148863,2.8024848,,,,,,,,,31.822487,5.7094908,20.521839,5.0358448,,,19.543575,3.3729692,32.381065,9.4721937,42.946709,8.5325851,,,,,18.500029,2.8513355
05000US53025,"Grant County, Washington",2013,23.69368,3.1529791,,,,,,,,,32.064854,6.976016,19.381557,6.1198845,,,18.224463,3.1648231,33.881065,10.065261,28.796757,8.606144,,,,,21.549875,3.1934667
05000US53025,"Grant County, Washington",2014,21.876348,3.0350871,,,,,,,,,27.375885,5.0785584,19.470491,4.9762597,,,19.631212,3.8204417,25.865742,10.583021,23.813787,7.2732143,,,,,21.122545,3.4357932
05000US53025,"Grant County, Washington",2015,27.514505,3.0401683,,,,,,,,,37.970654,6.2856779,22.648802,5.4856291,,,23.744606,3.9242153,34.265736,10.592158,35.495403,6.9920673,,,,,27.236759,3.5293455
05000US53025,"Grant County, Washington",2016,29.327765,3.8912866,,,,,,,,,36.569191,6.7840233,25.885052,6.7287431,,,25.189157,4.3238668,37.405018,13.612373,42.139999,8.9442749,,,,,24.027842,3.9451737
05000US53025,"Grant County, Washington",2017,20.275333,3.3447917,,,,,,,,,23.182241,5.9830027,18.780754,5.96876,,,18.674526,3.7835493,23.065495,11.171796,23.70611,8.0711927,,,,,19.383127,3.5891886
05000US53027,"Grays Harbor County, Washington",2009,27.040699,3.0743115,63.387096,18.368834,,,,,,,44.093685,9.2141914,26.008139,3.3618464,,,23.140991,3.426405,53.740875,18.942284,,,,,,,23.926067,3.2790146
05000US53027,"Grays Harbor County, Washington",2010,25.642172,2.8644781,56.043961,17.404188,,,,,,,73.265076,22.198742,23.183981,3.3581057,,,21.891008,2.7340136,61.290325,64.319679,,,,,,,22.504383,2.7742174
05000US53027,"Grays Harbor County, Washington",2011,26.859528,3.7450676,36.419754,9.2426519,,,,,,,,,,,,,25.031254,3.8175333,39.247059,33.883293,,,,,,,25.449387,3.8470254
05000US53027,"Grays Harbor County, Washington",2012,29.710558,3.4133897,82.346497,17.64624,,,,,,,54.396133,16.619389,28.157112,3.8403616,,,23.150572,3.2438869,61.84211,13.05477,,,,,,,25.172392,3.3838658
05000US53027,"Grays Harbor County, Washington",2013,28.550455,3.2713852,31.635389,8.6261778,,,,,,,34.733685,12.299441,28.047142,3.7040823,,,27.294514,3.2556846,37.09251,30.711201,,,,,,,28.004837,3.3532207
05000US53027,"Grays Harbor County, Washington",2014,29.12896,3.0721517,67.529663,6.3228488,,,,,,,41.964287,12.056736,28.352928,3.3774004,,,26.985943,3.4374588,40.455032,23.732067,,,,,,,28.172783,3.3910327
05000US53027,"Grays Harbor County, Washington",2015,26.883825,3.5555251,70.433144,10.53909,,,,,,,,,,,,,23.570459,3.7024524,50.238777,31.806438,,,,,,,24.489399,3.7983747
05000US53027,"Grays Harbor County, Washington",2016,27.311924,3.2076538,,,,,,,,,48.803825,16.218149,25.366577,3.8931687,,,23.960236,3.6405115,44.769283,20.463736,,,,,,,25.03438,3.500468
05000US53027,"Grays Harbor County, Washington",2017,26.844566,3.1399705,56.779659,21.276482,,,,,,,,,,,,,23.668989,3.3106849,43.161095,20.990273,,,,,57.593685,35.901485,24.129398,3.2558541
05000US53029,"Island County, Washington",2009,19.075064,2.4392858,,,,,,,,,,,,,,,17.76812,2.506839,29.392311,26.513878,,,,,,,17.725288,2.4606271
05000US53029,"Island County, Washington",2010,13.348762,2.064893,,,,,,,,,,,,,,,12.140609,2.1293004,22.396856,21.854141,,,,,,,12.376999,2.1495252
05000US53029,"Island County, Washington",2011,15.296743,2.3452582,,,,,37.439026,21.794813,,,,,,,,,12.339089,2.1325002,30.417336,15.763734,,,,,,,12.056526,2.0930576
05000US53029,"Island County, Washington",2012,16.064756,1.9826168,,,,,38.856476,15.932745,,,,,,,,,14.995675,2.0766327,25.030228,22.976166,,,,,,,14.583529,2.0217016
05000US53029,"Island County, Washington",2013,15.59709,2.5505643,,,,,,,,,,,,,,,12.544188,2.1341383,34.27261,17.377869,,,,,,,13.877908,2.4771054
